normalized_text,aspect,sentiment,score,sentiment_int
belum adanya di kampung desa ciputri juga menjadi tidak merata bapak ibu hamil tidak ada,Dukungan terhadap Program,negative,0.9581258296966553,2
saya bersyukur alhamdulillah sudah  mendapatkan bantuan makanlah siang apapaun yang kita mendapat tetap menjadi nikmat untuk anak-anak kamu yang kita mendapat itu lah rezeki yang harus dinikmati,Pelaksanaan Program di Sekolah,positive,0.9842615127563477,0
di bawah adanya video tiktok mbg,Dukungan terhadap Program,neutral,0.9887434244155884,1
lezat seperti ini dari sama-sama di mengorupsi pejabat adanya manfaat nya,Ketidaksetujuan dan Risiko Program,positive,0.9887786507606506,0
berhenti saja lah,Ketidaksetujuan dan Risiko Program,negative,0.997245192527771,2
uang kan saja,Ketidaksetujuan dan Risiko Program,negative,0.9595300555229187,2
awalnya saya setuju tetapi  sepertinya ini memang benar terlalu memaksakan,Ketidaksetujuan dan Risiko Program,negative,0.9907667636871338,2
semoga bergizi,Pelaksanaan Program di Sekolah,positive,0.9636752605438232,0
yang membantu bebaskan spp mbg tidak membantu yang seperti menambah seperti masalahnya pemegang dan pengelola mbg orang yang bermodal besar dan yayasan itu lah yang menikmati hasilnya,Ketidaksetujuan dan Risiko Program,negative,0.7826827764511108,2
memberi kan saja uang nya tidak perlu ke mana gratis anak nya tidak ingin makan,Pelaksanaan Program di Sekolah,negative,0.851067066192627,2
makanannya pada basi mubazir sama tidak adanya merasa nya,Pelaksanaan Program di Sekolah,negative,0.9976723790168762,2
mencoba alihkan dana nya bangun struktur jalan kepada daerah terisolasi papua irian dan berbeda berbeda,Ketidaksetujuan dan Risiko Program,neutral,0.8610135316848755,1
banyak yang mengambil untung,Ketidaksetujuan dan Risiko Program,positive,0.8900144696235657,0
adanya mbg harga ayam malahan meningkat kami penjual dengan bahan baku ayam menjadi  tidak kuat belinya,Ketidaksetujuan dan Risiko Program,negative,0.9907327890396118,2
assalamualaikum bapak presiden yang terhormat bapak pesidenku yang saya banggakan saya petani kecil dan penjual sayuran kecil-kecilan saya mohon bapak persidenku sayuran jangan pakai impor dan jangan pakai sayuran beku kentang wortel semua impor kami mohon sekali,Ketidaksetujuan dan Risiko Program,negative,0.588245153427124,2
buang-buang anggaran saja,Ketidaksetujuan dan Risiko Program,negative,0.9976966977119446,2
anak-anak indonesia bukan anak bapak presiden yang dibutuhkan anak-anak indonesia kemudahan mendapatkan pendidikan,Pelaksanaan Program di Sekolah,negative,0.927962064743042,2
saya ibu hamil tidak mendapat apa bapak,Ketidaksetujuan dan Risiko Program,negative,0.9651121497154236,2
masha allah semoga berkah berkah bapak presiden semoga bapak presiden prabowo senantiasa dalam penjagaan allah amin,Dukungan terhadap Program,positive,0.9499070048332214,0
terkadang mengorupsi,Ketidaksetujuan dan Risiko Program,negative,0.9368627071380615,2
kan masih adanya yang ingin makanlah contohnya anak bebek anak ayam masih banyak mengapa manfaatnya dan memang mengena sekali mbg ini,Pelaksanaan Program di Sekolah,positive,0.9941589832305908,0
presiden berikan langsung uang saja pasti lebih aman karena nanti makanan nya tidak bergizi asalkan makanan pungutan liar meraja lela mencoba periksa di lapangan,Ketidaksetujuan dan Risiko Program,negative,0.9917463064193726,2
di kaki ulang bapak terlalu banyak yang tidak sesuai harapan bapak audit dahulu sebelum berikut bapak,Ketidaksetujuan dan Risiko Program,negative,0.9949257373809814,2
mbg lebih baik di diganti sama uang karena banyak makanan mbg t terbuang,Ketidaksetujuan dan Risiko Program,negative,0.9951445460319519,2
itu di dalahar bapak lebih baik spp digratiskan juga,Ketidaksetujuan dan Risiko Program,negative,0.8343466520309448,2
tidak setuju lebih baik di bagi kan uang nya agar rakyat sejahtera,Ketidaksetujuan dan Risiko Program,negative,0.9743189215660095,2
program bapak presiden sangat sangat baik tetapi proses di lapangan nya sangat jelek mengenai nya tidak sesuai apa yang di bicarakan bapak presiden,Ketidaksetujuan dan Risiko Program,negative,0.9954609274864197,2
periksa yang di pelosok bapak terutama malang selatan,Dukungan terhadap Program,neutral,0.9425007104873657,1
membuang biaya banyak masuk kantong lagi,Ketidaksetujuan dan Risiko Program,negative,0.9959275126457214,2
ajang mengorupsi baru,Ketidaksetujuan dan Risiko Program,negative,0.7575433850288391,2
terima bapak prabowo yang ganteng,Dukungan terhadap Program,positive,0.9805278778076172,0
cabut tidak manfaat,Ketidaksetujuan dan Risiko Program,negative,0.9979977011680603,2
untuk anak berkebutuhan khusus bagaimana bapak,Pelaksanaan Program di Sekolah,neutral,0.9329382181167603,1
sepertinya jauh lebih sangat baik dimasak orang tua sendiri,Pelaksanaan Program di Sekolah,positive,0.8287712335586548,0
itu yang benar bapak,Ketidaksetujuan dan Risiko Program,positive,0.4858319163322449,0
kalau ingin kualitas sumber daya manusia bersekolah menggratiskan,Ketidaksetujuan dan Risiko Program,neutral,0.5801559686660767,1
memang dapat kuat membiayai 82 juta berikan makanlah anak setiap hari,Ketidaksetujuan dan Risiko Program,neutral,0.8623124957084656,1
lebih baik untuk subsidi pajak,Ketidaksetujuan dan Risiko Program,negative,0.4324951171875,2
makanannya makanan tidak adanya merasa,Pelaksanaan Program di Sekolah,negative,0.9860100746154785,2
hanya 20 persen disalurkan,Ketidaksetujuan dan Risiko Program,neutral,0.9385067820549011,1
sebenarnya 80 persen makanlah kantong pejabat,Ketidaksetujuan dan Risiko Program,negative,0.5315656065940857,2
tidak adanya berguna,Dukungan terhadap Program,negative,0.9977770447731018,2
buang-buang uang bapak,Ketidaksetujuan dan Risiko Program,negative,0.9966290593147278,2
lebih busuk ini negara malahan hambur-hamburkan uang rayat,Ketidaksetujuan dan Risiko Program,negative,0.9979495406150818,2
mohon bapak tutup tidak setuju malahan membuat rumit tidak sesuai dengan bapak katakan,Ketidaksetujuan dan Risiko Program,negative,0.9940350651741028,2
lebih baik di diganti uang saja bapak agar murid membawa makan sendiri mengenai nya yang di berikan kan makan bergizi itu kepada banyak makanan yang tidak layak untuk di makan bapak banyak korupsi nya,Pelaksanaan Program di Sekolah,negative,0.9959748387336731,2
mbg nya tidak berkualitas,Ketidaksetujuan dan Risiko Program,negative,0.9980430603027344,2
82 juta siswa bagaimana jumlah siswanya saja menurut bps hanya 52 juta dari paud sampai sma kalau memang 82 juta siswa berarti satu tiga penduduk indonesia adalah pelajar,Ketidaksetujuan dan Risiko Program,negative,0.5592659115791321,2
lebih baik uang nya pakai mencicil  pembayaran utang yang ribuan tt itu bapak,Ketidaksetujuan dan Risiko Program,negative,0.6137182712554932,2
sama saja mbg menjadi  proyek kalangan pejabat daerah dan keluarga pejabat umkm mana yang di libatkan bapak presiden petani dan peternak mana yang di libatkan pejabat daerah tiba tiba menjadi petani dan peternak semua sektor di pemerintah hanya menjadi  lahap pendapatan kalangan pejabat dan keluarga pejabat,Ketidaksetujuan dan Risiko Program,negative,0.9903207421302795,2
adanya makanlah gratis ini dampak positifnya adanya tenaga bekerja baru bahan makan terjual tinggal yang mengelola harus sangat baik tidak rakus jangan sampai panitia pelanggar mengorupsi,Ketidaksetujuan dan Risiko Program,negative,0.5204960703849792,2
dikaji ulang kembali bapak anggaran tidak sedikit itu lebih baik spp gratis kalau untuk ibu hamil di prioritaskan,Ketidaksetujuan dan Risiko Program,negative,0.8400023579597473,2
iya bapak lebih baik di memberikan saja uang nya agar ibu nya yang memasak sudah jelas bersih,Ketidaksetujuan dan Risiko Program,negative,0.8854241967201233,2
koruptor harus ditindak tegas agar dana adanya,Ketidaksetujuan dan Risiko Program,negative,0.7677167654037476,2
ibu hamil bagaimana,Ketidaksetujuan dan Risiko Program,neutral,0.7138001322746277,1
makanan bergizi tidak sesuai lebih baik bantuan per kakak dan ktp tetapi  jangan melalui perangkat desa tidak merata di mana  di mana mengorupsi,Pelaksanaan Program di Sekolah,negative,0.9918597340583801,2
sudah  sangat baik itu bapak,Ketidaksetujuan dan Risiko Program,positive,0.9641929864883423,0
lebih baik bersekolah gratis,Pelaksanaan Program di Sekolah,negative,0.9117914438247681,2
program mbg sama dengan program bantuan social pkh di zaman jokowi pengadaan di mark naikkan,Ketidaksetujuan dan Risiko Program,neutral,0.8588473200798035,1
batalkan saja bapak percuma membuang anggaran,Ketidaksetujuan dan Risiko Program,negative,0.9972838163375854,2
sudah bapak presiden anak saya sudah  krlebihan berat badan menambah gemuk,Ketidaksetujuan dan Risiko Program,negative,0.4184367060661316,2
di lapangan mbg tidak bekerja sama dengan umkm sekitar dan sama sekali tidak memberdayakan petani di wilayah tersebut,Ketidaksetujuan dan Risiko Program,negative,0.9829062819480896,2
bapak mencoba melihat kepada bawah kira-kira manfaat sama biaya yang dikeluarkan sesuai tidak,Ketidaksetujuan dan Risiko Program,neutral,0.9041728973388672,1
program mbg nya saya menduga tidak kondusif bapak lebih baik program tersebut di alihkan kepada pengurangan pajak dan pengurangan harga makan dan menaikkan harga sawit dan karet,Ketidaksetujuan dan Risiko Program,negative,0.8906913995742798,2
manfaatnya apa,Ketidaksetujuan dan Risiko Program,positive,0.9317129850387573,0
banyak di keracunan beliau presiden,Pelaksanaan Program di Sekolah,negative,0.9898118376731873,2
di lebong bengkulu keracunan itu,Pelaksanaan Program di Sekolah,negative,0.9411562085151672,2
tetapi  membunuh pedagang kecil jutaan,Ketidaksetujuan dan Risiko Program,negative,0.9830026030540466,2
membuang membuang uang,Pelaksanaan Program di Sekolah,negative,0.993511974811554,2
di kampung saya isi makanannya seperti ini menjadi  untuk yang komentar tidak sama-sama di makanlah itu benar,Pelaksanaan Program di Sekolah,negative,0.797214150428772,2
prewett di desa saya bersekolah buktinya sampai sekarang tidak adanya itu makanlah gratis,Pelaksanaan Program di Sekolah,negative,0.9618993401527405,2
maaf kalau dapat tolong periksa dahulu di palembang bapak khusus nya di kabupaten empat lawang kecamatan ulu musi mengenai nya tidak adanya mbg nya bapak saya ini masih bersekolah,Ketidaksetujuan dan Risiko Program,negative,0.5798277258872986,2
terima kasih bapak,Dukungan terhadap Program,positive,0.8654024600982666,0
gizi optimal bagaimana bapak bamih rata-rata bamih tawa mi isinateh di sanguan berapa bergizi sebagai ada protein tina daging ayam di cikenken kalah lemak optimal di ada susu indomilk isinya gula dei saja,Ketidaksetujuan dan Risiko Program,negative,0.7926831245422363,2
memberikan uang saja bapak tidak usah makanlah gratis,Pelaksanaan Program di Sekolah,negative,0.9750955700874329,2
menghentikan saja program ini lapangan bekerja yang perlu,Ketidaksetujuan dan Risiko Program,negative,0.9073615074157715,2
semakin hari semakin tidak lezat bapak prabowo,Pelaksanaan Program di Sekolah,negative,0.997093915939331,2
mbg program mubazir bapak banyak yang tidak di makan dibawa pulang untuk ayam lebih sangat baik diganti uang,Pelaksanaan Program di Sekolah,negative,0.9965167045593262,2
mbg kurang manfa at lebih baik turunkan harga sembilan bahan pokok,Ketidaksetujuan dan Risiko Program,neutral,0.6423364281654358,1
bapak prabowo rajin melihat berita banyak yang keracunan,Pelaksanaan Program di Sekolah,negative,0.603980302810669,2
di memberikan uang saja bapak banyak yang keracunan ajang mengorupsi,Ketidaksetujuan dan Risiko Program,negative,0.9960739612579346,2
bapak lebih baik berhenti mbg sebab mubazir makanannya tidak adanya yang di makan,Pelaksanaan Program di Sekolah,negative,0.9964892864227295,2
yang menolak pasti tidak mendapat makanannya,Pelaksanaan Program di Sekolah,negative,0.9853909015655518,2
bapak makanlah gratis tolong di diganti yang berbeda saja sekiranya lebih bermanfaat terima memberikan bapak prabowo,Dukungan terhadap Program,positive,0.4863124191761017,0
banyak tidak termakan,Pelaksanaan Program di Sekolah,positive,0.9910310506820679,0
berikan uangnya saja bapak,Ketidaksetujuan dan Risiko Program,neutral,0.7946904897689819,1
program pemusnahan generasi oke gas oke gas,Dukungan terhadap Program,neutral,0.9721880555152893,1
ya allah seandainya uang sebanyak itu di menggunakan untuk kualitas pendidikan dan infrastruktur dan fasilitas bersekolah benar-benar tidak bermanfaat,Ketidaksetujuan dan Risiko Program,negative,0.9973462820053101,2
tolong di menghentikan saja bapak presiden mbg di setiap daerah karena fakta di lapangan tidak sesuai dengan yang di targetkan pemerintah banyak makanan nya tidak sesuai standar gizi dan di temukan makanan basi karena tata mengelola dapur mbg kurang baik,Ketidaksetujuan dan Risiko Program,negative,0.9968276619911194,2
bukan nya setuju sama program ini hanya saja kurang bermanpat mubazir malahan banyak yang tidak di makanlah sama anak-anak malahan terbuang kepada jangan sampah tolong di dikaji ulang bapak program ini,Ketidaksetujuan dan Risiko Program,negative,0.9875476360321045,2
negara berbeda sudah sampai bulan kita masih membahas makanlah,Ketidaksetujuan dan Risiko Program,neutral,0.9826403260231018,1
saya setuju kalau makanan bergizi ini di menghentikan banyak anak-anak keracunan anak-anak dapat stres dan dapat mempengaruhi pertumbuhan mereka,Pelaksanaan Program di Sekolah,positive,0.9554944634437561,0
tolong dihentikan bapak banyak orang keracunan dan banyak yang dibuang-buang ini pemborosan namanya,Pelaksanaan Program di Sekolah,negative,0.9976338148117065,2
omong omong,Ketidaksetujuan dan Risiko Program,negative,0.9955910444259644,2
assalamualaikum bapak mencoba periksa ke lapangan di cianjur adanya yang keracunan saya orang cianjur bapak,Ketidaksetujuan dan Risiko Program,neutral,0.6505003571510315,1
bapak saya memiliki balita dan sedang menyusui tetapi  saat saya menanyakan mendapat mbg atau tidak katanya hanya untuk yang kurang gizi bapak,Ketidaksetujuan dan Risiko Program,neutral,0.5530716180801392,1
lebih baik bagi uangnya,Ketidaksetujuan dan Risiko Program,negative,0.6406885385513306,2
membuang membuang uang periksa kalau saya lebar anggaran lebih baik pakai apalagi kan itu uang hasil tina pajak,Ketidaksetujuan dan Risiko Program,negative,0.9941656589508057,2
bapak jangan kata gratis ya karena itu dari pajak yang rakyat bayarkan selama ini,Dukungan terhadap Program,negative,0.9901629686355591,2
335t minimal satu saja maksimal 10 menyala menyala dompet,Ketidaksetujuan dan Risiko Program,neutral,0.9887762665748596,1
pendidikan gratis,Ketidaksetujuan dan Risiko Program,positive,0.9509418606758118,0
belum bapak di karyamukti,Ketidaksetujuan dan Risiko Program,neutral,0.9839800596237183,1
anak saya tidak pernah mendapat,Pelaksanaan Program di Sekolah,negative,0.9475452899932861,2
omong kosong saya tidak mendapat,Ketidaksetujuan dan Risiko Program,negative,0.9972086548805237,2
membuang membuang uang bapak mubszir hanya untung sepihak memberikan lapangan bekerja saja bapak agar dapat memberi anaknya makanlah,Pelaksanaan Program di Sekolah,negative,0.9917398691177368,2
anggota dewan perwakilan rakyat sama pejabat memberikan satu porsi mbg daripada satu sekali makanlah 180 ribu,Ketidaksetujuan dan Risiko Program,neutral,0.9673753380775452,1
buang air besar berbicara saja,Pelaksanaan Program di Sekolah,negative,0.9636992812156677,2
tetapi  bersekolah anak saya sampai sekarang juga belum bapak,Pelaksanaan Program di Sekolah,negative,0.6036751866340637,2
kalau makan sekali ya tidak mendukung gizi lebih baik menjadi kan uang diganti uang memberikan setiap kakak menengah kepada bawah 5 juta setiap bulan,Ketidaksetujuan dan Risiko Program,negative,0.989306628704071,2
saya senang tetapi  saya juga  tidak senang,Dukungan terhadap Program,negative,0.9971375465393066,2
ini,Ketidaksetujuan dan Risiko Program,positive,0.6013543605804443,0
masya allah luar biasa bapak presiden,Dukungan terhadap Program,positive,0.9926707744598389,0
program tidak bermanfaat,Ketidaksetujuan dan Risiko Program,negative,0.9976624250411987,2
efek naik ayam mahal,Ketidaksetujuan dan Risiko Program,negative,0.9943690896034241,2
mantap bapak kami senang dengan adanya mbg dapat kami pun makanlah di bersekolah kalau siswa tidak datang tolong lebihkan untuk guru bapak karena guru pulang jam dua siang,Pelaksanaan Program di Sekolah,positive,0.9801908731460571,0
program nya sangat baik tetapi  masalahnya di lapangan pasar sepi pedagang ukm mati tidak adanya membeli omzet menurun karena kebanyakan barang yang di membeli kebanyakan di pengepul anak sehat tetapi  ibu bapakya mati mencari nafkah,Ketidaksetujuan dan Risiko Program,negative,0.9934192299842834,2
berhenti satu triliun per hari yang membuat anggaran jebol hasil nya segera menghentikan sebelum indonesia semakin rusak,Ketidaksetujuan dan Risiko Program,negative,0.9961956739425659,2
mantap bapak,Ketidaksetujuan dan Risiko Program,positive,0.9965730905532837,0
kurang itu bapak,Ketidaksetujuan dan Risiko Program,negative,0.9954772591590881,2
masyaalloh besar sekali anggarannya,Ketidaksetujuan dan Risiko Program,positive,0.9924960136413574,0
mbg menjadikan anak-anak menjadi bodoh semua tidak adanya bermutu itu mbg,Ketidaksetujuan dan Risiko Program,negative,0.9981034994125366,2
dampak mbg satu pedagang sepi dua harga ayam melambung tinggi dan lain-lain,Ketidaksetujuan dan Risiko Program,negative,0.960846483707428,2
pikirkan harga ayam melambung karena mbg melihat di masyarakat pedagang banyak yang mengeluh menyesal saya memilih prabowo,Ketidaksetujuan dan Risiko Program,negative,0.9953746199607849,2
lucu,Pelaksanaan Program di Sekolah,positive,0.9965627789497375,0
lebih baik daripada uang dikorupsi,Ketidaksetujuan dan Risiko Program,negative,0.9592790007591248,2
banyak yang sudah basi,Pelaksanaan Program di Sekolah,negative,0.9979162812232971,2
anak saya tidak ingin makan ,Pelaksanaan Program di Sekolah,negative,0.962700605392456,2
bapak lebih baik uang nya untuk lapangan bekerja apa bapak,Ketidaksetujuan dan Risiko Program,negative,0.829862117767334,2
sumpah lebih baik berhenti deh programnya lebih baik malu di awal karena program gagal daripada malu karena negara bangkrut pusing deh,Dukungan terhadap Program,negative,0.9976046085357666,2
makanan berigizi tempe tahu,Pelaksanaan Program di Sekolah,neutral,0.9760896563529968,1
bapak presiden baik uang diberikan sama anak yatim sama panti jumpo atau abang becak dari sama-sama makanlah bergizi itu paling sangat baik membantu rakyat,Pelaksanaan Program di Sekolah,positive,0.9835756421089172,0
kami membutuhkan pendidikan gratis bapak presiden,Pelaksanaan Program di Sekolah,neutral,0.9911235570907593,1
semakin banyak program semakin banyak dana anggaran semakin banyak kesempatan korupsi,Ketidaksetujuan dan Risiko Program,negative,0.9833706617355347,2
mbg bisnis orang orang besar bapak presiden saya,Ketidaksetujuan dan Risiko Program,positive,0.5950376987457275,0
terima kasih banyak bapak presiden,Dukungan terhadap Program,positive,0.8774003386497498,0
mohon diberikan uang saja bapak yang terhormat dapat membantu kebutuhan murid,Ketidaksetujuan dan Risiko Program,neutral,0.7398023009300232,1
kasihan sama kantin bersekolah menjadi  tidak laku,Pelaksanaan Program di Sekolah,negative,0.9980970025062561,2
lebih baik di memberikan uangnya,Ketidaksetujuan dan Risiko Program,negative,0.7960205674171448,2
tujuan bapak benar bapak tetapi  terkadang makanan nya macam tidak sehat bapak anak banyak yang tidak ingin makanlah mubazir bapak,Pelaksanaan Program di Sekolah,negative,0.995173990726471,2
lebih baik uji mencoba dahulu bapak atau langsung tunai kepada anak nya melalui guru efek adanya nya makanlah gratis dapat kemana-mana juga harga sama-sama menaikkan nantinya,Pelaksanaan Program di Sekolah,negative,0.4923986494541168,2
untuk bangun indonesia sangat baik setelah lulus bekerja apa mereka,Ketidaksetujuan dan Risiko Program,positive,0.9585696458816528,0
uji mencoba 6 bulan saja bapak mohon di ulas lagi masalah mbg,Ketidaksetujuan dan Risiko Program,neutral,0.6120431423187256,1
tidak merata berhenti saja bapak,Ketidaksetujuan dan Risiko Program,negative,0.9889190793037415,2
cabut saja,Ketidaksetujuan dan Risiko Program,negative,0.9917491674423218,2
mbg yang sampai di lapangan kebanyakan tidak sesuai anggaran bos,Ketidaksetujuan dan Risiko Program,negative,0.9932964444160461,2
ini contoh nya,Pelaksanaan Program di Sekolah,neutral,0.9343323707580566,1
kalau anggaran mbg sampai 335t kan lebih baik di bgikan langsung sama anak sekolahnya saja kan mungkin lebih bermanfaat jelas membantu orang tuanya,Ketidaksetujuan dan Risiko Program,positive,0.8485139012336731,0
sayuran dimasak mulai jam 11 malam lanjut pengepakan  jam 8 10 baru dibagikan di mana letak bergizinya bapak,Ketidaksetujuan dan Risiko Program,positive,0.8119248151779175,0
percuma saja bapak jika pajak menaikkan hanya untuk program ini lagi pula di lapangan banyak makanan yang terbuang menjadi  mubazir lebih baik lanjutkan program pip setiap siswa nanti menu yang membuatkan gurunya yang untuk orang tuanya malahan lebih efisien dan higienis yang tahu kesukaan anak kan ibu nya,Pelaksanaan Program di Sekolah,negative,0.8629677891731262,2
sayang sekali uang sebanyak itu tetapi terkadang nasi nya basi bapak lebih baik di berhenti memurahkan saja harga sandang makan di negeri ini bapak,Pelaksanaan Program di Sekolah,negative,0.9783732891082764,2
di smks pawyatan daha dua belum dapat bapak kota kediri,Dukungan terhadap Program,neutral,0.994545578956604,1
maaf bapak dengan adanya mbg ini kami sebagai pedagang kaki lima yang biasa keliling kepada bersekolah penghasilan kami sebagai pedagang sangat menurun drastis dengan adanya mbg ini bapak,Ketidaksetujuan dan Risiko Program,negative,0.9868379235267639,2
berhenti saja mbg nya bapak,Ketidaksetujuan dan Risiko Program,negative,0.9962567090988159,2
bersekolah anak saya belum itu,Pelaksanaan Program di Sekolah,negative,0.7737683057785034,2
batalkan sajalah bapak prabowo mbg itu karena dilapangkan nampaknya membazir tidak di makan anak-anak uang tunai saja memberikan tetapi  anak harus membawa makan bergizi melalui orang tua dan awasi dapat pihak bersekolah,Pelaksanaan Program di Sekolah,negative,0.9905588626861572,2
makanlah saja bisanya adanya yang lebih penting tidak sih ya,Pelaksanaan Program di Sekolah,negative,0.8928428888320923,2
mubazir bapak banyak yang terbuang anak-anak diganti saja yang berbeda,Pelaksanaan Program di Sekolah,negative,0.9975169897079468,2
lebih baik memberikan uang saja untuk camilan karena sayang nasinya tidak di makan,Pelaksanaan Program di Sekolah,negative,0.885055661201477,2
tetapi bapak makanlah gratis ini menambah utang luar negeri saja kalau ingin mensejahterakan rakyat turunkan lah bbm dan sembilan bahan pokok,Ketidaksetujuan dan Risiko Program,negative,0.9705650210380554,2
tidak usah az memberi makan gratis hapus az daripada banyak korban keracunan setelah makan gratis pdk prabowo,Pelaksanaan Program di Sekolah,negative,0.9950457811355591,2
sekolah anak saya saja belum mendapat belum pernah sama sekali mendapat makan gratis,Pelaksanaan Program di Sekolah,negative,0.9843930602073669,2
anak-anak di paksa habiskan untuk laporan tertekan,Pelaksanaan Program di Sekolah,negative,0.9824291467666626,2
bapak tidak melihat konten-konten itu apa banyak masalah,Ketidaksetujuan dan Risiko Program,negative,0.9911255240440369,2
sehat-sehat bapak prabowo tangkap semua tikus-tikus,Dukungan terhadap Program,negative,0.9837319850921631,2
maaf bapak itu mengapa banyak yang keracunan setelah makanlah gratis mencoba awasi dan di periksa ke setiap dapur mbg,Ketidaksetujuan dan Risiko Program,negative,0.9868647456169128,2
sama saja kan makanlah gratis tetapi  pendidikan dan kesehatan tetap pembayaran,Pelaksanaan Program di Sekolah,negative,0.8101534247398376,2
lebih baik dananya diolah orang tua siswa bapak,Ketidaksetujuan dan Risiko Program,neutral,0.7476614117622375,1
banyak makanan yang tidak di makanlah sama anak-anak,Pelaksanaan Program di Sekolah,negative,0.9881981015205383,2
sudahlah bapak menghentikan program mbg rakyat masih dapat mencari makanlah sendiri mengapa yang utama dan paling utama itu adalah program pendidikan dan kesehatan gratis,Ketidaksetujuan dan Risiko Program,negative,0.9640187621116638,2
lebih baik makanlah gratis di tiadakan bapak uang kuliah di berikan gratis,Ketidaksetujuan dan Risiko Program,negative,0.9531078338623047,2
bergizi apa bapak saya pulang diare lo,Pelaksanaan Program di Sekolah,negative,0.9968804121017456,2
mohon maaf bapak presiden program mbg juga  dikorupsi menjadi makanannya yang disajikan menjadi tidak layak,Ketidaksetujuan dan Risiko Program,negative,0.9926292896270752,2
banyak yang mengaku makanan yang di rumah lebih bergizi dari mbg,Pelaksanaan Program di Sekolah,positive,0.9732810258865356,0
terima kasih bapak prabowo semoga sehat terus bapak,Dukungan terhadap Program,positive,0.7832543849945068,0
saran bapak untuk mbg di alokasikan kepada bantuan yang berbeda saja bapak karena anak saya mendapat mbg dari bersekolah tetapi  tetap meminta dibawakan  bekal dari rumah dan mbg nya tidak di makan menjadi  mubazir,Ketidaksetujuan dan Risiko Program,negative,0.9437059760093689,2
masakan ya bau basi sama-sama gadimakan,Pelaksanaan Program di Sekolah,negative,0.9980452060699463,2
untuk saja beasiswa bapak,Ketidaksetujuan dan Risiko Program,neutral,0.9933393597602844,1
sering basi bapak,Pelaksanaan Program di Sekolah,negative,0.9956861734390259,2
mengapa bapak swasta tidak mendapat mbg,Ketidaksetujuan dan Risiko Program,neutral,0.716927170753479,1
sebaiknya di dikaji ulang sekarang umkm makanan ringan lesu mati suri rakyat bawah banyak gulung tikar usaha tidak putar modal,Ketidaksetujuan dan Risiko Program,negative,0.9959854483604431,2
mubazir bapak,Pelaksanaan Program di Sekolah,negative,0.9970993995666504,2
kota baru banjarmasin di mana ada bapak bapak,Dukungan terhadap Program,neutral,0.9819584488868713,1
presiden omong omong,Ketidaksetujuan dan Risiko Program,negative,0.9971561431884766,2
berhenti bapak,Ketidaksetujuan dan Risiko Program,negative,0.993837296962738,2
percumaah kalau mts saya belum mendapat,Pelaksanaan Program di Sekolah,negative,0.9956501126289368,2
sebanyak itu untuk rakyat indonesia semoga tidak di mengorupsi agar bahan makanan aman dan sehat,Dukungan terhadap Program,negative,0.5502014756202698,2
mbg makanan basi gratis,Pelaksanaan Program di Sekolah,negative,0.996677041053772,2
lebih baik bahan pokok bbm menurunkan Harga bapak,Ketidaksetujuan dan Risiko Program,negative,0.726882815361023,2
sayang sekali uang sebanyak itu kalau di menggunakan untuk pembangunan bersekolah jembatan jalan mungkin akan kelihatan hasilnya,Ketidaksetujuan dan Risiko Program,negative,0.928983211517334,2
biarkan yang nyinyir lanjut terus sangat membantu,Pelaksanaan Program di Sekolah,positive,0.9397428631782532,0
82 9 juta siswa termasuk saya tidak ya,Ketidaksetujuan dan Risiko Program,neutral,0.9879744052886963,1
8rbu orang mendapat nasi sama tempe,Pelaksanaan Program di Sekolah,neutral,0.9705538749694824,1
maaf bapak lebih baik hapus saja banyak yang tidak di makanlah sayang sama-sama di membuang mubazir,Pelaksanaan Program di Sekolah,negative,0.9961593151092529,2
memang banyak menyerap ratusan juta tenaga bekerja,Ketidaksetujuan dan Risiko Program,positive,0.8748078942298889,0
dana yang mubazir hilang sia-sia sia-sia,Ketidaksetujuan dan Risiko Program,negative,0.9976805448532104,2
mubazir sudahlah menghentikan program ini hanya menghambur kan apbn ini bukan makanlah gratis ini di mengambil dari dana pajak,Ketidaksetujuan dan Risiko Program,negative,0.9970664381980896,2
embel prabowo banyak yang bohong prabowo,Dukungan terhadap Program,negative,0.9975273013114929,2
mantap bapak presiden lanjutkan,Dukungan terhadap Program,positive,0.9904451370239258,0
program tanpa kajian yang mendalam,Dukungan terhadap Program,negative,0.9369552135467529,2
jangan  makanlah gratis menambah hancur negara krisis keuangan utang menumpuk,Ketidaksetujuan dan Risiko Program,negative,0.9977466464042664,2
tidak merata mbg nya di tempat kami belum mendapat sama sekali padahal di daerah berbeda telah berulang sekali mendapat bagaimana ini programnya katanya merata,Dukungan terhadap Program,negative,0.9458193778991699,2
berhenti saja bapak kami belum adanya mbg daerah terpencil,Ketidaksetujuan dan Risiko Program,negative,0.9923458099365234,2
lebih baik di alokasikan kepada program bersekolah gratis bapak,Pelaksanaan Program di Sekolah,neutral,0.6432636380195618,1
tidak bermutu dengan uang 335 triliun jalan macet tidak di menangani,Ketidaksetujuan dan Risiko Program,negative,0.9974749684333801,2
kalau dapat tingkatkan lagi mbg nya menjadi  tiga kali sehari memberikan makanannya merugi deh negara,Ketidaksetujuan dan Risiko Program,negative,0.9919096827507019,2
mantap program nya membuka lapangan bekerja,Ketidaksetujuan dan Risiko Program,positive,0.9949209094047546,0
